,Provincia,Partido,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
3886,Buenos aires,Olavarría,Olavarría,1,1,1,1,1,1,1,0,1
3887,Buenos aires,Olavarría,Recalde,0,0,0,0,0,0,1,0,0
3888,Buenos aires,Olavarría,Santa luisa,0,0,0,0,0,1,0,0,0
3889,Buenos aires,Olavarría,Sierra chica,0,1,0,0,1,1,0,0,0
3890,Buenos aires,Olavarría,Sierras bayas,1,0,1,0,0,0,1,0,0
3891,Buenos aires,Olavarría,Villa alfredo fortabat,1,0,0,0,1,1,1,0,0
3892,Buenos aires,Olavarría,Villa arrieta,0,0,0,0,1,1,0,0,0
3893,Buenos aires,Olavarría,Villa la serranía,0,0,0,0,1,0,0,0,0
3894,Buenos aires,Patagones,Bahía san blas,0,0,1,0,1,1,1,1,0
3895,Buenos aires,Patagones,Cardenal cagliero,0,0,0,0,1,0,0,0,0
3896,Buenos aires,Patagones,Carmen de patagones,1,0,1,1,1,1,1,1,1
3897,Buenos aires,Patagones,José b. casas,0,0,0,0,0,0,0,1,0
3898,Buenos aires,Patagones,Juan a. pradere,0,1,0,0,1,0,0,1,0
3899,Caba,COMUNA 12,Coghlan,1,1,1,1,1,1,1,1,1
3900,Cordoba,Río Segundo,Costasacate,1,0,0,1,1,1,1,1,0
3901,Cordoba,Río Segundo,Impira,0,0,0,0,0,1,0,0,0
3902,Cordoba,Río Segundo,Laguna larga,1,0,0,1,1,1,1,1,0
3903,Cordoba,Río Segundo,Las junturas,1,0,0,1,1,1,1,0,1
3904,Cordoba,Río Segundo,Los chañaritos,1,0,0,1,1,0,0,1,0
3905,Cordoba,Río Segundo,Luque,1,1,0,1,1,1,1,1,0
3906,Cordoba,Río Segundo,Manfredi,1,0,0,1,1,1,1,0,0
3907,Cordoba,Río Segundo,Matorrales,0,0,0,0,1,1,1,0,0
3908,Cordoba,Río Segundo,Oncativo,1,1,0,1,1,1,1,1,0
3909,Cordoba,Río Segundo,Pilar,1,0,0,1,1,1,1,1,1
3910,Cordoba,Río Segundo,Pozo del molle,0,1,0,0,1,1,1,0,0
3911,Cordoba,Río Segundo,Rincón,0,1,0,0,1,1,1,1,0
3912,Cordoba,Río Segundo,Río segundo,1,0,0,1,1,1,1,1,0
3913,Cordoba,Río Segundo,Santiago temple,1,1,0,0,1,1,1,1,1
3914,Entre rios,Paraná,Paraná,1,1,1,1,1,1,1,1,1
3915,Entre rios,Paraná,Pueblo bellocq (est. las garzas),0,0,0,0,0,0,1,0,0
3916,Entre rios,Paraná,Pueblo brugo,0,0,0,0,1,1,1,1,0
3917,Entre rios,Paraná,Pueblo general san martín,0,0,0,0,1,0,0,0,0
3918,Entre rios,Paraná,Pueblo moreno,0,0,0,0,0,0,0,0,0
3919,Entre rios,Paraná,San benito,1,1,0,0,1,1,1,1,0
3920,Entre rios,Paraná,Sauce montrull,0,0,0,0,0,0,0,1,0
3921,Entre rios,Paraná,Sauce pinto,0,0,0,0,0,0,1,0,0
3922,Entre rios,Paraná,Seguí,1,1,0,0,1,1,1,1,1
3923,Entre rios,Paraná,Sosa,0,0,0,0,0,0,1,0,0
3924,Entre rios,Paraná,Tabossi,0,1,0,1,1,1,1,1,0
3925,Entre rios,Paraná,Tezanos pintos,0,0,0,0,0,0,1,0,0
3926,Entre rios,Paraná,Viale,1,1,0,1,1,1,1,1,0
3927,Entre rios,Paraná,Villa fontana,0,0,0,0,1,0,1,0,0
3928,Entre rios,Paraná,Villa gobernador luis f. etchevehere,0,0,0,0,0,0,1,0,0
3929,La rioja,Arauco,Villa mazán,0,0,0,0,0,0,1,1,0
3930,La rioja,Capital,La rioja,1,1,1,1,1,1,1,1,1
3931,La rioja,Castro Barros,Aminga,0,1,0,1,0,0,1,1,0
3932,La rioja,Castro Barros,Anillaco,0,1,0,1,1,0,1,0,1
3933,La rioja,Castro Barros,Anjullón,0,1,0,1,0,0,1,1,0
3934,La rioja,Castro Barros,Chuquis,0,1,0,0,0,0,0,0,0
3935,La rioja,Castro Barros,Los molinos,0,1,0,0,0,0,0,1,0
3936,La rioja,Castro Barros,Pinchas,0,1,0,0,0,0,0,1,0
3937,La rioja,Castro Barros,San pedro,0,1,0,0,0,0,1,1,0
3938,La rioja,Castro Barros,Santa vera cruz,0,0,0,0,0,0,0,1,0
3939,La rioja,Chamical,Chamical,1,1,0,1,1,1,1,1,1
3940,La rioja,Chamical,Polco,0,0,0,0,0,0,0,0,0
3941,La rioja,Chilecito,Anguinan,0,0,0,0,0,0,0,0,0
3942,La rioja,Chilecito,Chilecito,1,1,0,1,1,1,1,1,0
3943,Mendoza,Maipú,Coquimbito,0,0,0,1,1,1,0,0,0
3944,Mendoza,Maipú,Cruz de piedra,0,0,0,1,1,1,1,1,0
3945,Mendoza,Maipú,El pedregal,0,0,0,0,0,0,0,1,0
3946,Mendoza,Maipú,Fray luis beltrán,1,1,1,1,1,1,1,1,0
3947,Mendoza,Maipú,General gutierrez,0,0,0,1,1,1,0,0,0
3948,Mendoza,Maipú,Luzuriaga,0,0,0,1,1,1,0,0,0
3949,Mendoza,Maipú,Maipú,1,1,1,1,1,1,1,1,0
3950,Mendoza,Maipú,Rodeo del medio,1,0,1,1,1,1,1,1,0
3951,Mendoza,Maipú,Russell,1,0,1,1,1,1,1,0,0
3952,Mendoza,Maipú,San roque,1,0,1,1,1,1,1,1,0
3953,Mendoza,Maipú,Villa teresa,0,0,0,0,0,0,0,1,0
3954,Mendoza,Malargüe,Agua escondida,0,0,0,0,1,1,0,0,0
3955,Salta,Cerrillos,Cerrillos,1,1,0,1,1,1,1,1,1
3956,Salta,Cerrillos,La merced,0,0,0,1,1,1,1,1,1
3957,Salta,Cerrillos,San agustín,0,0,0,0,0,0,1,1,1
3958,Salta,Cerrillos,Villa los álamos,0,0,0,0,1,1,0,0,0
3959,Salta,Chicoana,Barrio finca la maroma,0,0,0,1,0,0,0,0,0
3960,Salta,Chicoana,Barrio la rotonda,0,0,0,1,0,0,0,1,0
3961,Salta,Chicoana,Barrio santa teresita,0,0,0,1,0,0,0,0,0
3962,Salta,Chicoana,Chicoana,1,0,0,1,1,1,1,1,1
3963,Salta,Chicoana,El carril,1,0,0,1,1,1,1,1,1
3964,Salta,General Güemes,Campo santo,1,0,0,1,1,1,1,1,1
3965,Salta,General Güemes,Cobos,0,0,0,1,1,0,0,1,0
3966,Salta,General Güemes,El bordo,0,0,0,1,0,0,0,1,0
3967,Tucuman,Monteros,Sargento moya,0,0,0,0,0,0,0,1,0
3968,Tucuman,Monteros,Soldado maldonado,0,0,0,0,0,0,0,0,0
3969,Buenos aires,General Pinto,General pinto,0,0,1,0,1,1,1,0,1
3970,Buenos aires,General Pinto,Germania (est. mayor josé orellano),1,0,0,0,1,1,0,0,0
3971,Buenos aires,General Pinto,Gunther,0,0,0,0,0,1,0,0,0
3972,Buenos aires,General Pinto,Villa francia (est. coronel granada),0,0,0,1,1,0,1,0,1
3973,Buenos aires,General Pinto,Villa roth (est. ingeniero balbín),0,0,0,0,0,0,0,0,0
3974,Buenos aires,General Pueyrredón,Barrio colinas verdes,0,0,0,0,1,1,0,1,0
3975,Buenos aires,General Pueyrredón,Barrio el boquerón,0,0,0,0,1,0,0,1,0
3976,Buenos aires,General Pueyrredón,Barrio el casal,0,0,0,0,0,0,0,1,0
3977,Buenos aires,General Pueyrredón,Barrio el coyunco,0,0,0,1,1,1,0,1,0
3978,Buenos aires,General Pueyrredón,Barrio la gloria,0,0,0,0,1,1,0,1,0
3979,Buenos aires,General Pueyrredón,Barrio santa paula,0,0,0,1,1,1,0,1,0
3980,Buenos aires,General Pueyrredón,Batán,1,0,0,1,1,1,1,1,1
3981,Buenos aires,General Pueyrredón,Camet,1,0,0,1,1,1,1,1,1
3982,La rioja,General Belgrano,Loma blanca,0,0,0,0,1,0,0,0,1
3983,Buenos aires,Patagones,Stroeder,0,0,1,1,1,1,1,1,0
3984,Buenos aires,Patagones,Villalonga,1,0,1,1,1,1,1,1,0
3985,Buenos aires,Pehuajó,Capitán castro,0,0,0,0,0,0,0,1,0
3986,Buenos aires,Pehuajó,Chiclana,0,0,0,0,1,1,0,1,0
3987,Buenos aires,Pehuajó,Francisco madero,0,0,1,0,1,1,1,1,0
3988,Buenos aires,Pehuajó,Inocencio sosa,0,0,0,0,0,0,0,1,0
3989,Buenos aires,Pehuajó,Juan josé paso,0,0,0,1,1,1,1,1,0
3990,Buenos aires,Pehuajó,Magdala,0,0,0,0,0,0,1,1,0
3991,Buenos aires,Pehuajó,Mones cazón,0,0,0,0,1,1,1,1,0
3992,Buenos aires,Pehuajó,Nueva plata,0,0,0,0,0,0,1,1,0
3993,Buenos aires,Pehuajó,Pehuajó,1,1,1,1,1,1,1,1,0
3994,Buenos aires,Pehuajó,San bernardo (est. guanaco),0,0,0,0,0,0,1,1,0
3995,Buenos aires,Pehuajó,San esteban,0,0,0,0,0,0,0,1,0
3996,Buenos aires,Pellegrini,Bocayuva,0,0,0,0,1,0,0,0,0
3997,Buenos aires,Pellegrini,De bary,0,0,0,0,0,0,0,0,0
3998,Tucuman,Monteros,Teniente berdina,0,0,0,0,0,0,0,1,0
3999,Caba,COMUNA 12,Saavedra,1,1,1,1,1,1,1,1,1
4000,Cordoba,Río Segundo,Villa del rosario,1,1,0,1,1,1,1,1,0
4001,Cordoba,San Alberto,Ambul,0,0,0,0,1,1,1,0,0
4002,Cordoba,San Alberto,Arroyo los patos,0,1,0,1,1,0,0,1,0
4003,Cordoba,San Alberto,El huayco,1,0,0,0,0,0,1,1,0
4004,Cordoba,San Alberto,La cortadera,0,0,0,1,0,0,0,0,0
4005,Cordoba,San Alberto,Las calles,0,0,0,1,0,0,1,1,0
4006,Cordoba,San Alberto,Las oscuras,0,0,0,0,0,0,0,0,0
4007,Cordoba,San Alberto,Las rabonas,0,0,0,0,0,0,0,1,0
4008,Cordoba,San Alberto,Los callejones,0,0,0,0,0,0,0,0,0
4009,Cordoba,San Alberto,Mina clavero,1,1,0,1,1,1,1,0,0
4010,Cordoba,San Alberto,Mussi,0,0,0,0,0,0,1,0,0
4011,Cordoba,San Alberto,Nono,1,1,0,1,1,1,1,1,0
4012,Cordoba,San Alberto,Panaholma,0,0,0,0,1,0,0,0,0
4013,Cordoba,San Alberto,San huberto,0,0,0,1,0,0,0,1,0
4014,Cordoba,San Alberto,San lorenzo,0,0,0,0,1,1,0,1,0
4015,Cordoba,San Alberto,San martín,0,0,0,0,0,0,0,0,0
4016,Cordoba,San Alberto,San pedro,0,0,0,1,1,0,0,1,0
4017,Cordoba,San Alberto,San vicente,0,0,0,1,1,0,1,1,0
4018,Cordoba,San Alberto,Sauce arriba,0,0,0,0,0,0,0,1,0
4019,Cordoba,San Alberto,Tasna,0,0,0,0,0,0,0,0,0
4020,Cordoba,San Alberto,Villa cura brochero,0,1,0,1,1,1,1,1,0
4021,Cordoba,San Alberto,Villa sarmiento,1,0,0,0,1,0,0,1,0
4022,Cordoba,San Javier,Conlara,0,0,0,0,0,0,0,1,0
4023,Cordoba,San Javier,Cruz caña,0,0,0,0,0,0,0,1,0
4024,Cordoba,San Javier,Dos arroyos,0,0,0,0,0,0,0,1,0
4025,Cordoba,San Javier,El pantanillo,0,0,0,0,0,0,0,1,0
4026,Entre rios,Paraná,Villa urquiza,1,0,0,0,1,1,1,0,0
4027,Entre rios,San Salvador,General campos,1,0,0,0,1,0,1,1,1
4028,Entre rios,San Salvador,San salvador,1,0,0,1,1,1,1,1,0
4029,Entre rios,Tala,Altamirano sur,0,0,0,0,0,0,1,0,0
4030,Entre rios,Tala,Durazno,1,0,0,0,0,0,1,1,0
4031,Entre rios,Tala,Estación arroyo clé,0,0,0,0,0,0,0,0,0
4032,Entre rios,Tala,Gobernador echagüe,0,0,0,0,0,0,1,1,0
4033,Entre rios,Tala,Gobernador mansilla,0,0,0,0,1,1,1,1,0
4034,Entre rios,Tala,Gobernador solá,0,0,0,0,1,0,0,1,0
4035,Entre rios,Tala,Guardamonte,0,0,0,0,0,0,1,0,0
4036,Entre rios,Tala,Las guachas,0,0,0,0,0,0,0,1,0
4037,Entre rios,Tala,Maciá,0,1,0,0,1,1,1,1,0
4038,Entre rios,Tala,Rosario del tala,1,0,0,1,1,1,1,0,0
4039,Entre rios,Uruguay,1º de mayo,0,0,0,0,0,0,1,1,0
4040,Entre rios,Uruguay,Basavilbaso,1,0,0,1,1,0,1,1,1
4041,Mendoza,Malargüe,Las leñas,0,0,0,1,1,1,1,0,0
4042,Mendoza,Malargüe,Malargüe,0,1,0,1,1,1,1,1,1
4043,Mendoza,Rivadavia,Andrade,0,0,0,0,0,0,0,1,0
4044,Mendoza,Rivadavia,Barrio cooperativa los campamentos,0,0,0,0,1,0,0,1,0
4045,Mendoza,Rivadavia,Barrio rivadavia,0,0,0,0,0,0,0,1,0
4046,Mendoza,Rivadavia,Cuadro ortega,0,0,0,0,0,1,0,0,0
4047,Mendoza,Rivadavia,El mirador,0,0,0,1,0,0,0,1,0
4048,Mendoza,Rivadavia,La central,0,0,0,0,1,1,0,1,0
4049,Mendoza,Rivadavia,La esperanza,0,0,0,0,0,0,0,1,0
